Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
28,Kitex Garments Ltd.,KITEX,Textile,Textile,2677.29
29,Sportking India Ltd.,SPORTKING,Textile,Textile,2530.0
30,Bombay Dyeing And Manufacturing Company Ltd.,BOMDYEING,Textile,Textile,2362.76
31,S.P. Apparels Ltd.,SPAL,Textile,Textile,2359.54
32,Cantabil Retail India Ltd.,CANTABIL,Textile,Textile,1985.15
33,SBC Exports Ltd.,SBC,Textile,Textile,1841.9
34,AYM Syntex Ltd.,AYMSYNTEX,Textile,Textile,1570.81
35,Dollar Industries Ltd.,DOLLAR,Textile,Textile,1548.63
36,Indo Rama Synthetics (India) Ltd.,INDORAMA,Textile,Textile - Manmade  Fibres,1466.67
37,Pashupati Cotspin Ltd.,PASHUPATI,Textile,Textile - Spinning,1339.43
38,The Ruby Mills Ltd.,RUBYMILLS,Textile,Textile,1250.15
39,Century Enka Ltd.,CENTENKA,Textile,Textile,1245.16
40,Raj Rayon Industries Ltd.,RAJRILTD,Textile,Textile - Manmade  Fibres,1205.03
41,Rupa & Company Ltd.,RUPA,Textile,Textile,1200.03
42,Faze Three Ltd.,FAZE3Q,Textile,Textile,1189.44
