Stock Name,Symbol,Sector,Industry,Market Cap(Rs. Cr.),Source_File
Indo Rama Synthetics (India) Ltd.,INDORAMA,Textile,Textile - Manmade  Fibres,1466.67,sectors\textile.csv
Pashupati Cotspin Ltd.,PASHUPATI,Textile,Textile - Spinning,1339.43,sectors\textile.csv
The Ruby Mills Ltd.,RUBYMILLS,Textile,Textile,1250.15,sectors\textile.csv
Century Enka Ltd.,CENTENKA,Textile,Textile,1245.16,sectors\textile.csv
Raj Rayon Industries Ltd.,RAJRILTD,Textile,Textile - Manmade  Fibres,1205.03,sectors\textile.csv
Rupa & Company Ltd.,RUPA,Textile,Textile,1200.03,sectors\textile.csv
Faze Three Ltd.,FAZE3Q,Textile,Textile,1189.44,sectors\textile.csv
Sunrakshakk Industries India Ltd.,SUNRAKSHAK,Textile,Textile - Manmade  Fibres,1169.42,sectors\textile.csv
One Global Service Provider Ltd.,ONEGLOBAL,Textile,Textile,1162.91,sectors\textile.csv
GHCL Textiles Ltd.,GHCLTEXTIL,Textile,Textile - Spinning,1131.26,sectors\textile.csv
Iris Clothings Ltd.,IRISDOREME,Textile,Textile,1102.59,sectors\textile.csv
Nahar Spinning Mills Ltd.,NAHARSPING,Textile,Textile - Spinning,1088.27,sectors\textile.csv
Monte Carlo Fashions Ltd.,MONTECARLO,Textile,Textile,1058.27,sectors\textile.csv
Sumeet Industries Ltd.,SUMEETINDS,Textile,Textile - Spinning,1029.62,sectors\textile.csv
Swaraj Suiting Ltd.,SWARAJ,Textile,Textile,978.14,sectors\textile.csv
RSWM Ltd.,RSWM,Textile,Textile,933.08,sectors\textile.csv
Himatsingka Seide Ltd.,HIMATSEIDE,Textile,Textile,915.53,sectors\textile.csv
Ambika Cotton Mills Ltd.,AMBIKCO,Textile,Textile - Spinning,914.31,sectors\textile.csv
Mafatlal Industries Ltd.,MAFATIND,Textile,Textile,886.36,sectors\textile.csv
Precot Ltd.,PRECOT,Textile,Textile - Spinning,860.58,sectors\textile.csv
Borana Weaves Ltd.,BORANA,Textile,Textile,857.05,sectors\textile.csv
Jaybharat Textiles & Real Estate Ltd.,JAYTEX,Textile,Textile - Spinning,850.28,sectors\textile.csv
Sarla Performance Fibers Ltd.,SARLAPOLY,Textile,Textile - Manmade  Fibres,804.25,sectors\textile.csv
Rajapalayam Mills Ltd.,RAJPALAYAM,Textile,Textile - Spinning,770.03,sectors\textile.csv
United Polyfab Gujarat Ltd.,UNITEDPOLY,Textile,Textile - Weaving,757.4,sectors\textile.csv
Karnika Industries Ltd.,KARNIKA,Textile,Textile,737.46,sectors\textile.csv
DCM Shriram International Ltd.,DCMSIL,Textile,Textile,708.99,sectors\textile.csv
Gloster Ltd.,GLOSTERLTD,Textile,Textile,696.76,sectors\textile.csv
Cheviot Company Ltd.,CHEVIOT,Textile,Textile,670.65,sectors\textile.csv
True Green Bio Energy Ltd.,TRUEGREEN,Textile,Textile - Spinning,658.98,sectors\textile.csv
Voith Paper Fabrics India Ltd.,VOITHPAPR,Textile,Textile,639.47,sectors\textile.csv
Sutlej Textiles And Industries Ltd.,SUTLEJTEX,Textile,Textile - Spinning,624.02,sectors\textile.csv
Orbit Exports Ltd.,ORBTEXP,Textile,Textile,612.84,sectors\textile.csv
Lakshmi Mills Company Ltd.,LAKSHMIMIL,Textile,Textile,561.09,sectors\textile.csv
Nahar Industrial Enterprises Ltd.,NAHARINDUS,Textile,Textile - Spinning,531.43,sectors\textile.csv
Birla Cotsyn (India) Ltd.,BIRLACOT,Textile,Textile - Spinning,527.09,sectors\textile.csv
Pasupati Acrylon Ltd.,PASUPTAC,Textile,Textile - Manmade  Fibres,522.94,sectors\textile.csv
Thomas Scott (India) Ltd.,THOMASCOTT,Textile,Textile,508.48,sectors\textile.csv
Virat Industries Ltd.,VIRAT,Textile,Textile,479.78,sectors\textile.csv
VTM Ltd.,VTMLTD,Textile,Textile - Weaving,470.46,sectors\textile.csv
Donear Industries Ltd.,DONEAR,Textile,Textile,458.69,sectors\textile.csv
Vishal Fabrics Ltd.,VISHAL,Textile,Textile,449.91,sectors\textile.csv
Meenakshi India Ltd.,MEEIND,Textile,Textile,446.91,sectors\textile.csv
AB Cotspin India Ltd.,ABCOTS,Textile,Textile,437.52,sectors\textile.csv
Suditi Industries Ltd.,SUDTIND-B,Textile,Textile,414.74,sectors\textile.csv
Atvo Enterprises Ltd.,ATVOENT,Textile,Textile,399.91,sectors\textile.csv
Banswara Syntex Ltd.,BANSWRAS,Textile,Textile - Manmade  Fibres,395.55,sectors\textile.csv
Manomay Tex India Ltd.,MANOMAY,Textile,Textile - Weaving,388.5,sectors\textile.csv
Ginni Filaments Ltd.,GINNIFILA,Textile,Textile - Spinning,383.2,sectors\textile.csv
Ecoline Exim Ltd.,ECOLINE,Textile,Textile,382.92,sectors\textile.csv
Raghuvir Synthetics Ltd.,RAGHUSYN,Textile,Textile,377.43,sectors\textile.csv
Ludlow Jute & Specialities Ltd.,LUDLOWJUT,Textile,Textile - Weaving,366.29,sectors\textile.csv
Vardhman Acrylics Ltd.,VARDHACRLC,Textile,Textile - Manmade  Fibres,358.5,sectors\textile.csv
Forcas Studio Ltd.,FORCAS,Textile,Textile,356.61,sectors\textile.csv
Super Sales India Ltd.,SUPER,Textile,Textile - Spinning,351.56,sectors\textile.csv
Stovec Industries Ltd.,STOVACQ,Textile,Textile - Machinery,344.9,sectors\textile.csv
Nandan Denim Ltd.,NDL,Textile,Textile,335.86,sectors\textile.csv
DCM Nouvelle Ltd.,DCMNVL,Textile,Textile,329.1,sectors\textile.csv
Aastha Spintex Ltd.,AASTHA,Textile,Textile,328.29,sectors\textile.csv
Binny Ltd.,BINNY,Textile,Textile,314.59,sectors\textile.csv
Spice Islands Industries Ltd.,SPICEISLIN,Textile,Textile,306.03,sectors\textile.csv
Vardhman Polytex Ltd.,VARDMNPOLY,Textile,Textile,305.27,sectors\textile.csv
Varvee Global Ltd.,VGL,Textile,Textile - Weaving,302.37,sectors\textile.csv
Bella Casa Fashion & Retail Ltd.,BELLACASA,Textile,Textile,297.94,sectors\textile.csv
Axita Cotton Ltd.,AXITA,Textile,Textile,278.97,sectors\textile.csv
Nutricircle Ltd.,NUTRICIRCLE,Textile,Textile,271.95,sectors\textile.csv
Shree Karni Fabcom Ltd.,SHREEKARNI,Textile,Textile,258.1,sectors\textile.csv
Shreedhar Spinners Ltd.,SHREEDHAR,Textile,Textile - Spinning,251.79,sectors\textile.csv
CPS Shapers Ltd.,CPS,Textile,Textile,246.27,sectors\textile.csv
Bhilwara Technical Textiles Ltd.,BTTL,Textile,Textile,242.83,sectors\textile.csv
R&B Denims Ltd.,RNBDENIMS,Textile,Textile,239.69,sectors\textile.csv
Spunweb Nonwoven Ltd.,SPUNWEB,Textile,Textile,238.62,sectors\textile.csv
MK Exim (India) Ltd.,MKEXIM,Textile,Textile,226.54,sectors\textile.csv
Alpine Texworld Ltd.,ALPINETEX,Textile,Textile,224.13,sectors\textile.csv
Shahlon Silk Industries Ltd.,SHAHLON,Textile,Textile,221.29,sectors\textile.csv
Maral Overseas Ltd.,MARALOVER,Textile,Textile - Spinning,220.41,sectors\textile.csv
Jattashankar Industries Ltd.,JATTAINDUS,Textile,Textile - Manmade  Fibres,220.17,sectors\textile.csv
Shri Dinesh Mills Ltd.,SHRIDINE,Textile,Textile,212.79,sectors\textile.csv
Alan Scott Enterprises Ltd.,ALANSCOTT,Textile,Textile,208.03,sectors\textile.csv
Shiva Texyarn Ltd.,SHIVATEX,Textile,Textile - Spinning,207.66,sectors\textile.csv
Zodiac Clothing Company Ltd.,ZODIACLOTH,Textile,Textile,207.31,sectors\textile.csv
Rudra Ecovation Ltd.,RUDRAECO,Textile,Textile,206.8,sectors\textile.csv
Game Changers Texfab Ltd.,TRADEUNO,Textile,Textile,201.56,sectors\textile.csv
RRIL Ltd.,RRIL,Textile,Textile,201.46,sectors\textile.csv
Mahalaxmi Rubtech Ltd.,MHLXMIRU,Textile,Textile,200.25,sectors\textile.csv
Jasch Industries Ltd.,JASCH,Textile,Textile - Weaving,197.99,sectors\textile.csv
Bannari Amman Spinning Mills Ltd.,BASML,Textile,Textile - Spinning,197.41,sectors\textile.csv
VIP Clothing Ltd.,VIPCLOTHNG,Textile,Textile,185.04,sectors\textile.csv
Winsome Textile Industries Ltd.,WINSOMTX,Textile,Textile,171.9,sectors\textile.csv
Candour Techtex Ltd.,CANDOUR,Textile,Textile,170.68,sectors\textile.csv
Modern Threads (India) Ltd.,MODTHREAD,Textile,Textile - Spinning,167.89,sectors\textile.csv
Active Clothing Co Ltd.,ACTIVE,Textile,Textile,165.9,sectors\textile.csv
SD Retail Ltd.,SDREAMS,Textile,Textile,162.88,sectors\textile.csv
NR Vandana Tex Industries Ltd.,NRVANDANA,Textile,Textile,160.73,sectors\textile.csv
Suryalata Spinning Mills Ltd.,SURYALA,Textile,Textile - Spinning,160.4,sectors\textile.csv
T.T. Ltd.,TTL,Textile,Textile,160.15,sectors\textile.csv
Shree Ram Twistex Ltd.,SRTL,Textile,Textile,158.74,sectors\textile.csv
Filatex Fashions Ltd.,FILATFASH,Textile,Textile,158.35,sectors\textile.csv
Fractal Industries Ltd.,FIL,Textile,Textile,156.82,sectors\textile.csv
DCM Ltd.,DCM,Textile,Textile - Spinning,156.52,sectors\textile.csv
Shri Techtex Ltd.,SHRITECH,Textile,Textile,154.44,sectors\textile.csv
Lorenzini Apparels Ltd.,LAL,Textile,Textile,150.97,sectors\textile.csv
Popees Baby Care India Ltd.,POPEES,Textile,Textile,147.06,sectors\textile.csv
Avi Ansh Textile Ltd.,AVIANSH,Textile,Textile,146.41,sectors\textile.csv
Lagnam Spintex Ltd.,LAGNAM,Textile,Textile,139.21,sectors\textile.csv
Salona Cotspin Ltd.,SALONA,Textile,Textile - Spinning,138.32,sectors\textile.csv
Indian Card Clothing Company Ltd.,INDIANCARD,Textile,Textile - Machinery,133.62,sectors\textile.csv
Aarnav Fashions Ltd.,AARNAV,Textile,Textile,133.39,sectors\textile.csv
Premco Global Ltd.,PREMCO,Textile,Textile,126.38,sectors\textile.csv
BSL Ltd.,BSL,Textile,Textile - Weaving,125.56,sectors\textile.csv
APM Industries Ltd.,APMIN,Textile,Textile - Spinning,123.92,sectors\textile.csv
Weizmann Ltd.,WEIZMANIND,Textile,Textile,122.39,sectors\textile.csv
Binayak Tex Processors Ltd.,ZBINTXPP,Textile,Textile,119.5,sectors\textile.csv
Zenith Exports Ltd.,ZENITHEXPO,Textile,Textile,117.99,sectors\textile.csv
Scoobee Day Garments (India) Ltd.,SCOOBEEDAY,Textile,Textile,116.17,sectors\textile.csv
Lambodhara Textiles Ltd.,LAMBODHARA,Textile,Textile - Spinning,115.71,sectors\textile.csv
AI Champdany Industries Ltd.,AICHAMP,Textile,Textile - Weaving,111.08,sectors\textile.csv
Osiajee Texfab Ltd.,OSIAJEE,Textile,Textile,108.22,sectors\textile.csv
Lovable Lingerie Ltd.,LOVABLE,Textile,Textile,107.08,sectors\textile.csv
Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,Textile,Textile,106.81,sectors\textile.csv
Ken Enterprises Ltd.,KEN,Textile,Textile,105.63,sectors\textile.csv
JCT Ltd.,JCTLTD,Textile,Textile,105.07,sectors\textile.csv
Amarjothi Spinning Mills Ltd.,AMARJOTHI,Textile,Textile - Spinning,105.03,sectors\textile.csv
Loyal Textile Mills Ltd.,LOYALTEX,Textile,Textile,104.76,sectors\textile.csv
Vippy Spinpro Ltd.,VIPPYSP,Textile,Textile - Spinning,102.7,sectors\textile.csv
Parmeshwari Silk Mills Ltd.,PARMSILK,Textile,Textile,98.98,sectors\textile.csv
Ceenik Exports (India) Ltd.,CEENIK,Textile,Textile,97.53,sectors\textile.csv
Acknit Industries Ltd.,ACKNIT,Textile,Textile,96.37,sectors\textile.csv
Bhandari Hosiery Exports Ltd.,BHANDARI,Textile,Textile,95.89,sectors\textile.csv
Rachit Prints Ltd.,RACHIT,Textile,Textile,94.59,sectors\textile.csv
SEL Manufacturing Company Ltd.,SELMC,Textile,Textile,93.34,sectors\textile.csv
Addi Industries Ltd.,ADDIND,Textile,Textile,92.85,sectors\textile.csv
Deepak Spinners Ltd.,DEEPAKSP,Textile,Textile - Spinning,92.83,sectors\textile.csv
SPL Industries Ltd.,SPLIL,Textile,Textile,91.99,sectors\textile.csv
KG Petrochem Ltd.,KGPETRO,Textile,Textile,91.76,sectors\textile.csv
Texel Industries Ltd.,TEXELIN,Textile,Textile,91.01,sectors\textile.csv
Globe Enterprises (India) Ltd.,GLOBE,Textile,Textile,89.63,sectors\textile.csv
Reliance Chemotex Industries Ltd.,RELCHEMQ,Textile,Textile - Spinning,89.54,sectors\textile.csv
Sanrhea Technical Textiles Ltd.,SANTETX,Textile,Textile,86.03,sectors\textile.csv
Kaytex Fabrics Ltd.,KAYTEX,Textile,Textile,85.62,sectors\textile.csv
Bhudevi Infra Projects Ltd.,BHUDEVI,Textile,Textile,84.1,sectors\textile.csv
Fiberweb (India) Ltd.,FIBERWEB,Textile,Textile,83.5,sectors\textile.csv
Indian Acrylics Ltd.,INDIANACRY,Textile,Textile - Spinning,79.57,sectors\textile.csv
Paras Petrofils Ltd.,PARASPETRO,Textile,Textile - Manmade  Fibres,79.54,sectors\textile.csv
Veekayem Fashion And Apparels Ltd.,VEEKAYEM,Textile,Textile,79.07,sectors\textile.csv
Riba Textiles Ltd.,RIBATEX,Textile,Textile,78.28,sectors\textile.csv
Anirit Ventures Ltd.,ANIRIT,Textile,Textile - Weaving,77.62,sectors\textile.csv
Signoria Creation Ltd.,SIGNORIA,Textile,Textile,77.56,sectors\textile.csv
Nagreeka Exports Ltd.,NAGREEKEXP,Textile,Textile - Spinning,77.19,sectors\textile.csv
Meera Industries Ltd.,MEERA,Textile,Textile - Machinery,76.93,sectors\textile.csv
Yajur Fibres Ltd.,YAJUR,Textile,Textile,75.99,sectors\textile.csv
Ashnoor Textile Mills Ltd.,ASHNOOR,Textile,Textile,74.67,sectors\textile.csv
Jakharia Fabric Ltd.,JAKHARIA,Textile,Textile,73.76,sectors\textile.csv
Pioneer Embroideries Ltd.,PIONEEREMB,Textile,Textile - Spinning,72.97,sectors\textile.csv
Betex India Ltd.,BETXIND,Textile,Textile - Manmade  Fibres,72.9,sectors\textile.csv
Sky Industries Ltd.,SKYIND,Textile,Textile,72.55,sectors\textile.csv
Harikanta Overseas Ltd.,HARIKANTA,Textile,Textile,68.96,sectors\textile.csv
Kamadgiri Fashion Ltd.,KAMADGIRI,Textile,Textile - Manmade  Fibres,68.67,sectors\textile.csv
Divyadhan Recycling Industries Ltd.,DIVYADHAN,Textile,Textile - Manmade  Fibres,68.67,sectors\textile.csv
Siddhi Cotspin Ltd.,SIDDHICOTS,Textile,Textile - Spinning,68.34,sectors\textile.csv
Damodar Industries Ltd.,DAMODARIND,Textile,Textile - Spinning,67.55,sectors\textile.csv
Garment Mantra Lifestyle Ltd.,GARMNTMNTR,Textile,Textile,67.52,sectors\textile.csv
Shekhawati Industries Ltd.,SHEKHAWATI,Textile,Textile - Spinning,65.91,sectors\textile.csv
Everlon Financials Ltd.,EVERFIN,Textile,Textile - Spinning,65.88,sectors\textile.csv
Shree Balaji (Mala) Textiles Ltd.,MALA,Textile,Textile,64.83,sectors\textile.csv
Mohini Health & Hygiene Ltd.,MHHL,Textile,Textile,64.37,sectors\textile.csv
Shanti Spintex Ltd.,SHANTIDENM,Textile,Textile,61.73,sectors\textile.csv
Lakhotia Polyesters (India) Ltd.,LAKHOTIA,Textile,Textile - Manmade  Fibres,59.6,sectors\textile.csv
Riyaasat Lifestyle Ltd.,RIYAASAT,Textile,Textile,59.09,sectors\textile.csv
E-Land Apparel Ltd.,ELAND,Textile,Textile,57.54,sectors\textile.csv
Mohite Industries Ltd.,MOHITE,Textile,Textile - Spinning,53.87,sectors\textile.csv
Jamshri Realty Ltd.,JAMSHRI,Textile,Textile,53.1,sectors\textile.csv
MKP Mobility Ltd.,MKPMOB,Textile,Textile - Spinning,52.85,sectors\textile.csv
Nandani Creation Ltd.,JAIPURKURT,Textile,Textile,52.48,sectors\textile.csv
CLC Industries Ltd.,CLCIND,Textile,Textile - Spinning,52.42,sectors\textile.csv
Vinny Overseas Ltd.,VINNY,Textile,Textile,50.25,sectors\textile.csv
Shiva Mills Ltd.,SHIVAMILLS,Textile,Textile,49.86,sectors\textile.csv
SVP Global Textiles Ltd.,SVPGLOB,Textile,Textile,48.83,sectors\textile.csv
Arex Industries Ltd.,AREXMIS,Textile,Textile,47.36,sectors\textile.csv
GTN Industries Ltd.,GTNINDS,Textile,Textile - Spinning,47.06,sectors\textile.csv
Spright Agro Ltd.,SPRIGHT,Textile,Textile,46.07,sectors\textile.csv
Silky Overseas Ltd.,SILKY,Textile,Textile,45.85,sectors\textile.csv
Shubham Polyspin Ltd.,SHUBHAM,Textile,Textile,44.48,sectors\textile.csv
Shree Rajasthan Syntex Ltd.,SHRAJSYNQ,Textile,Textile - Manmade  Fibres,44.04,sectors\textile.csv
Sambandam Spinning Mills Ltd.,SAMBANDAM,Textile,Textile - Spinning,43.93,sectors\textile.csv
Tirupati Foam Ltd.,TIRUFOAM,Textile,Textile,43.63,sectors\textile.csv
Celebrity Fashions Ltd.,CELEBRITY,Textile,Textile,43.18,sectors\textile.csv
Dhanlaxmi Fabrics Ltd.,DHANFAB,Textile,Textile,43.15,sectors\textile.csv
PBM Polytex Ltd.,PBMPOLY,Textile,Textile - Spinning,42.75,sectors\textile.csv
Source Industries (India) Ltd.,SOURCEIND,Textile,Textile,41.64,sectors\textile.csv
Wires & Fabriks (S.A.) Ltd.,WIREFABR,Textile,Textile,40.94,sectors\textile.csv
Bang Overseas Ltd.,BANG,Textile,Textile,40.68,sectors\textile.csv
HP Cotton Textile Mills Ltd.,HPCOTTON,Textile,Textile,40.42,sectors\textile.csv
Sri Ramakrishna Mills (Coimbatore) Ltd.,SRMCL,Textile,Textile - Spinning,38.81,sectors\textile.csv
Vera Synthetic Ltd.,VERA,Textile,Textile,38.62,sectors\textile.csv
Gokak Textiles Ltd.,GOKAKTEX,Textile,Textile,38.55,sectors\textile.csv
Felix Global Venture Ltd.,TATIAGLOB,Textile,Textile,37.91,sectors\textile.csv
KG Denim Ltd.,KGDENIM,Textile,Textile - Weaving,37.66,sectors\textile.csv
Rajnandini Fashion India Ltd.,RFIL,Textile,Textile,37.64,sectors\textile.csv
Surbhi Industries Ltd.,SURBHIN,Textile,Textile,37.57,sectors\textile.csv
Morarjee Textiles Ltd.,MORARJEE,Textile,Textile - Weaving,37.1,sectors\textile.csv
Anjani Synthetics Ltd.,ANJANI,Textile,Textile,35.7,sectors\textile.csv
Suryaamba Spinning Mills Ltd.,SURYAAMBA,Textile,Textile - Spinning,35.18,sectors\textile.csv
Sunil Industries Ltd.,SUNILTX,Textile,Textile,34.4,sectors\textile.csv
Valson Industries Ltd.,VALSONQ,Textile,Textile - Spinning,33.71,sectors\textile.csv
Mohit Industries Ltd.,MOHITIND,Textile,Textile,33.61,sectors\textile.csv
Swasti Vinayaka Synthetics Ltd.,SWASTIVI,Textile,Textile,33.3,sectors\textile.csv
Trident Texofab Ltd.,TTFL,Textile,Textile,33.11,sectors\textile.csv
Akshar Spintex Ltd.,AKSHAR,Textile,Textile,33.07,sectors\textile.csv
Spenta International Ltd.,SPENTA,Textile,Textile,32.65,sectors\textile.csv
Sihora Industries Ltd.,SIHORA,Textile,Textile,32.02,sectors\textile.csv
Super Spinning Mills Ltd.,SUPERSPIN,Textile,Textile - Spinning,31.73,sectors\textile.csv
Gini Silk Mills Ltd.,GINISILK,Textile,Textile,31.6,sectors\textile.csv
Pasupati Spinning & Weaving Mills Ltd.,PASUSPG,Textile,Textile - Spinning,31.05,sectors\textile.csv
Subhash Silk Mills Ltd.,SUBSM,Textile,Textile,29.61,sectors\textile.csv
Classic Filaments Ltd.,CFL,Textile,Textile,29.53,sectors\textile.csv
Gem Spinners India Ltd.,GEMSPIN,Textile,Textile - Spinning,29.15,sectors\textile.csv
Eastern Silk Industries Ltd.,EASTSILK,Textile,Textile,28.35,sectors\textile.csv
Skybiotech Healthcare Ltd.,SKYBIOTECH,Textile,Textile,28.34,sectors\textile.csv
Aditya Spinners Ltd.,ADITYASP,Textile,Textile - Spinning,27.61,sectors\textile.csv
Konark Synthetic Ltd.,KONARKSY,Textile,Textile,27.01,sectors\textile.csv
Angel Fibers Ltd.,ANGEL,Textile,Textile,26.57,sectors\textile.csv
Hindoostan Mills Ltd.,HINDMILL,Textile,Textile,26.28,sectors\textile.csv
Jet Knitwears Ltd.,JETKNIT,Textile,Textile,26.16,sectors\textile.csv
STL Global Ltd.,SGL,Textile,Textile,25.86,sectors\textile.csv
Maris Spinners Ltd.,MARIS,Textile,Textile - Spinning,25.83,sectors\textile.csv
Sparkle Gold Rock Ltd.,SPARKLEGR,Textile,Textile - Spinning,25.66,sectors\textile.csv
Libas Consumer Products Ltd.,LIBAS,Textile,Textile,25.61,sectors\textile.csv
Aritas Vinyl Ltd.,ARITAS,Textile,Textile,25.4,sectors\textile.csv
Padam Cotton Yarns Ltd.,PADAMCO,Textile,Textile,25.24,sectors\textile.csv
Salguti Industries Ltd.,SALGUTI,Textile,Textile,24.95,sectors\textile.csv
Impera Worldwide Ltd.,RISHYRN,Textile,Textile - Manmade  Fibres,24.92,sectors\textile.csv
Paramount Dye Tec Ltd.,PARAMOUNT,Textile,Textile,24.51,sectors\textile.csv
United Cotfab Ltd.,COTFAB,Textile,Textile,24.07,sectors\textile.csv
Indo Cotspin Ltd.,ICL,Textile,Textile - Spinning,23.56,sectors\textile.csv
Laxmi Cotspin Ltd.,LAXMICOT,Textile,Textile - Spinning,23.01,sectors\textile.csv
Harish Textile Engineers Ltd.,HARISH,Textile,Textile - Machinery,22.68,sectors\textile.csv
Blue chip Tex Industries Ltd.,BLUECHIPT,Textile,Textile - Manmade  Fibres,22.66,sectors\textile.csv
Prakash Woollen & Synthetic Mills Ltd.,PWASML,Textile,Textile,22.57,sectors\textile.csv
Shree Bhavya Fabrics Ltd,SBFL,Textile,Textile,22.46,sectors\textile.csv
Kotia Enterprises Ltd.,KEL,Textile,Textile,21.76,sectors\textile.csv
Zenith Fibres Ltd.,ZENIFIB,Textile,Textile - Manmade  Fibres,21.74,sectors\textile.csv
Cedaar Textile Ltd.,CEDAAR,Textile,Textile,21.3,sectors\textile.csv
KK Silk Mills Ltd.,KKSILK,Textile,Textile,21.09,sectors\textile.csv
Mahalaxmi Fabric Mills Ltd.,MFML,Textile,Textile,21.08,sectors\textile.csv
Southern Latex Ltd.,SOUTLAT,Textile,Textile,20.95,sectors\textile.csv
Uniroyal Industries Ltd.,UNIROYAL,Textile,Textile,20.72,sectors\textile.csv
Patspin India Ltd.,PATSPINLTD,Textile,Textile - Spinning,20.69,sectors\textile.csv
Prime Urban Development India Ltd.,PRIMEURB,Textile,Textile,20.49,sectors\textile.csv
Veejay Lakshmi Engineering Works Ltd.,VJLAXMIE,Textile,Textile - Machinery,20.15,sectors\textile.csv
York Exports Ltd.,YORKEXP,Textile,Textile,19.91,sectors\textile.csv
SRM Energy Ltd.,SRMENERGY,Textile,Textile,19.79,sectors\textile.csv
K-Lifestyle Industries Ltd.,KLIFESTYL,Textile,Textile,19.43,sectors\textile.csv
Advance Lifestyles Ltd.,ADVLIFE,Textile,Textile,19.14,sectors\textile.csv
Hisar Spinning Mills Ltd.,HISARSP,Textile,Textile - Spinning,18.43,sectors\textile.csv
Bharat Textiles & Proofing Industries Ltd.,BHATEXT,Textile,Textile,17.57,sectors\textile.csv
Kizi Apparels Ltd.,KIZI,Textile,Textile,17.31,sectors\textile.csv
Tacent Projects Ltd.,TACENT,Textile,Textile,17.26,sectors\textile.csv
Cityman Ltd.,CITYMAN,Textile,Textile,17.24,sectors\textile.csv
Neelam Linens and Garments (India) Ltd.,NEELAM,Textile,Textile,16.48,sectors\textile.csv
Visagar Polytex Ltd.,VIVIDHA,Textile,Textile,16.39,sectors\textile.csv
Ventura Textiles Ltd.,VENTURA,Textile,Textile,16.3,sectors\textile.csv
SK International Export Ltd.,SKIEL,Textile,Textile,15.78,sectors\textile.csv
Meyer Apparel Ltd.,MAL,Textile,Textile,15.62,sectors\textile.csv
Gujarat Hy-Spin Ltd.,GUJHYSPIN,Textile,Textile - Spinning,15.44,sectors\textile.csv
Kandagiri Spinning Mills Ltd.,KANDAGIRI,Textile,Textile - Spinning,15.21,sectors\textile.csv
Vashishtha Luxury Fashion Ltd.,VASHISHTHA,Textile,Textile,14.77,sectors\textile.csv
Super Fine Knitters Ltd.,SKL,Textile,Textile,14.57,sectors\textile.csv
Prag Bosimi Synthetics Ltd.,PRAGBOS,Textile,Textile,13.76,sectors\textile.csv
Seasons Textiles Ltd.,SEASONST,Textile,Textile,13.65,sectors\textile.csv
New Light Industries Ltd.,NEWLIGHT,Textile,Textile,13.49,sectors\textile.csv
Titaanium Ten Enterprise Ltd.,TITAANIUM,Textile,Textile,13.32,sectors\textile.csv
Tuni Textile Mills Ltd.,TUNITEX,Textile,Textile - Weaving,13.19,sectors\textile.csv
Bindal Exports Ltd.,BINDALEXPO,Textile,Textile,12.79,sectors\textile.csv
Santosh Fine-Fab Ltd.,SANTOSHF,Textile,Textile - Weaving,12.76,sectors\textile.csv
Gravity (India) Ltd.,GRAVITY,Textile,Textile,12.71,sectors\textile.csv
Eurotex Industries And Exports Ltd.,EUROTEXIND,Textile,Textile - Spinning,12.18,sectors\textile.csv
Kallam Textiles Ltd.,KALLAM,Textile,Textile - Spinning,12.09,sectors\textile.csv
Jiwanram Sheoduttrai Industries Ltd.,JIWANRAM,Textile,Textile,11.88,sectors\textile.csv
Globale Tessile Ltd.,GLOBALE,Textile,Textile,11.82,sectors\textile.csv
Garware Marine Industries Ltd.,GARWAMAR,Textile,Textile,11.67,sectors\textile.csv
Sri Nachammai Cotton Mills Ltd.,SRINACHA,Textile,Textile - Spinning,11.61,sectors\textile.csv
